"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validates GET /v2/origination/loans with dynamic parameters - Negative Test","713","GetLoansListNegative - page_size is object","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetLoansListNegative"
"Submit Loan Customer Preferences","563","SubmitLoanPreferencesNegative - interestRate extremely large value","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Validates GET /v1/inventory/model with dynamic parameters - Negative Test","634","GetModelListNegative - Pass special chars in fields","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetModelListNegative"
"Validates GET /v1/inventory/car with dynamic parameters - Negative Test","835","GetCarListNegative - Pass numeric in relations","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.InventoryService.DynamicResponseNegative","Autochek_API_Automation","autochek_api_negative.InventoryService.DynamicResponseNegative","GetCarListNegative"
"Fetching loan by ID","707","GetLoanByIdNegative - Send loan_id as numeric only","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetLoanByIdNegative"
"Negative test for Create System Config V2","0","PostSystemConfigV2 - REQUIRE_SPECIAL_CHAR string true instead of boolean","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostSystemConfigV2"
"","15","PostLoginV2Negative - Existing username but wrong password","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostLoginV2Negative"
"Create Inspection for the carID generated in Car Creation","832","PostCreateInspection - location missing + wheel_type invalid","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PostCreateInspection"
"Submit Loan Customer Preferences","4795","SubmitLoanPreferencesNegative - tyreBrand null","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"","3","PatchUpdatePasswordV2Negative - Send expired or invalid access token","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PatchUpdatePasswordV2Negative"
"Validate negative scenarios for template creation based on sheet data","15","CreateEmailTemplate - providerId is empty string while others are valid","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","CreateEmailTemplate"
"Submit Loan Customer Preferences","720","SubmitLoanPreferencesNegative - interestRate blank","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Update Car and Validate Response","780","PutUpdateCar - state too short (1 char)","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PutUpdateCar"
"","3","PatchUpdatePasswordV2Negative - Send SQL injection string as token","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PatchUpdatePasswordV2Negative"
"Submit Loan Customer Preferences","806","SubmitLoanPreferencesNegative - interestRateType numeric","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Validates GET /v1/inventory/model with dynamic parameters - Positive Test","571","GetModelList - Validate response contains only top-level fields id,name without relations","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_positive.InventoryService.DynamicResponsePositive","Autochek_API_Automation","autochek_api_positive.InventoryService.DynamicResponsePositive","GetModelList"
"Validate negative scenarios for template creation based on sheet data","4","CreateEmailTemplate - User_name is False","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","CreateEmailTemplate"
"Create System Config dynamically for PASSWORD_POLICY or USER_SESSION","781","PostSystemConfigV2 - Allow maximum 3 concurrent sessions","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_positive.UserService.UserServiceV2","Autochek_API_Automation","autochek_api_positive.UserService.UserServiceV2","PostSystemConfigV2"
"Update System Config dynamically for PASSWORD_POLICY or USER_SESSION","0","PatchSystemConfigV2 - REQUIRE_SPECIAL_CHAR array structure passed","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PatchSystemConfigV2"
"Get Offer Details by OfferID","695","GetOffersByIdNegative - Send offer_id as empty string","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","Autochek_API_Automation","autochek_api_negative.OriginationService.ResponsePayloadReductionV2APIsNegative","GetOffersByIdNegative"
"Validate negative scenarios for template creation based on sheet data","7","CreateEmailTemplate - account_id is negative number","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","CreateEmailTemplate"
"","1918","PostUserSignUpV2 - Verify signup with country = EG","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_positive.UserService.UserServiceV2","Autochek_API_Automation","autochek_api_positive.UserService.UserServiceV2","PostUserSignUpV2"
"Validates GET /v1/inventory/make with dynamic fields filtering - Positive Test","506","GetMake - Verify response with all fields in different order","API_Regression_Suite","2026-03-11","failed","2026-03-11","autochek_api_positive.InventoryService.DynamicResponsePositive","Autochek_API_Automation","autochek_api_positive.InventoryService.DynamicResponsePositive","GetMake"
"Submit Loan Customer Preferences","556","SubmitLoanPreferencesNegative - upfrontCreditLifeInsurance wrong string true","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Create Inspection for the carID generated in Car Creation","689","PostCreateInspection - Null car_id","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PostCreateInspection"
"Update System Config dynamically for PASSWORD_POLICY or USER_SESSION","17","PatchSystemConfigV2 - MAX_CONCURRENT_SESSIONS array or object structure passed","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PatchSystemConfigV2"
"Create Inspection for the carID generated in Car Creation","1065","PostCreateInspection - Too short format","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PostCreateInspection"
"Validates GET /v1/inventory/car with dynamic parameters - Positive Test","715","GetCarList - Validate relations parameter includes model object","API_Regression_Suite","2026-03-11","broken","2026-03-11","autochek_api_positive.InventoryService.DynamicResponsePositive","Autochek_API_Automation","autochek_api_positive.InventoryService.DynamicResponsePositive","GetCarList"
"Get the list of Tyre brands","574","GetTyreBrandsNegative - Use reserved JS/SQL word","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","GetTyreBrandsNegative"
"Submit Loan Customer Preferences","615","SubmitLoanPreferencesNegative - upfrontWarranty unsupported plan name","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Negative test for Create System Config V2","3","PostSystemConfigV2 - MIN_LENGTH extremely large","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PostSystemConfigV2"
"Create Inspection for the carID generated in Car Creation","668","PostCreateInspection - Special characters in id","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PostCreateInspection"
"Update System Config dynamically for PASSWORD_POLICY or USER_SESSION","2","PatchSystemConfigV2 - REQUIRE_NUMBER string true instead of boolean","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.UserService.UserServiceV2Negative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceV2Negative","PatchSystemConfigV2"
"Create Inspection for the carID generated in Car Creation","2674","PostCreateInspection - Special characters in country","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","Autochek_API_Automation","autochek_api_negative.DetachTyresSpecification.DetachTyresSpecificationNegative","PostCreateInspection"
"Submit Loan Customer Preferences","2520","SubmitLoanPreferencesNegative - vehicleDiscount symbol","API_Regression_Suite","2026-03-11","passed","2026-03-11","autochek_api_negative.OfferSimulation.OfferSimulationNegative","Autochek_API_Automation","autochek_api_negative.OfferSimulation.OfferSimulationNegative","SubmitLoanPreferencesNegative"
"Validates negative test cases for Preview Template API using first created templateId map","4","PreviewTemplateNegativeTest - channel contains special characters","API_Regression_Suite","2026-03-11","skipped","2026-03-11","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","Autochek_API_Automation","autochek_api_negative.Template.TemplateV1Negative.TemplateV1Negative","PreviewTemplateNegativeTest"
